province,ward,code,type,lat,lon,population,area_km2,nearest_highway_type,distance_to_road_km,snapped_lat,snapped_lon
Đà Nẵng,xã Phước Trà,20770.0,xã,15.4767,108.059,6933.0,196.22,primary,0.7447,15.4771614,108.065693
Đà Nẵng,xã Tam Anh,20984.0,xã,15.4907,108.581,31026.0,68.84,residential,0.1283,15.4915815,108.5802519
Đà Nẵng,xã Phước Thành,20752.0,xã,15.302,107.881,15803.0,123.49,unclassified,0.443,15.3049953,107.883638
Đà Nẵng,phường Sơn Trà,20263.0,phường,16.1191,108.265,8689.0,56.03,residential,0.5878,16.1216938,108.2696165
Đà Nẵng,xã Sông Vàng,20485.0,xã,15.9926,107.908,7024.0,183.63,residential,0.4356,15.9934275,107.9041643
Đà Nẵng,xã Tây Hồ,20380.0,xã,15.5884,108.383,35493.0,75.67,tertiary,0.0718,15.587974,108.3825137
Đà Nẵng,xã Sơn Cẩm Hà,20857.0,xã,15.5412,108.264,17608.0,118.75,residential,0.162,15.5407043,108.2626274
Đà Nẵng,xã Thăng Phú,20827.0,xã,15.6325,108.348,17266.0,60.5,residential,0.2774,15.6301144,108.3487451
Đà Nẵng,xã Thăng Bình,20791.0,xã,15.7226,108.354,54415.0,68.91,tertiary,0.0889,15.7223597,108.3547636
Đà Nẵng,xã Thu Bồn,20611.0,xã,15.7926,108.112,36909.0,108.77,residential,0.1718,15.7932369,108.1105891
Đà Nẵng,xã Thạnh Bình,20878.0,xã,15.4388,108.323,30764.0,174.92,residential,0.3179,15.4360574,108.3221764
Đà Nẵng,xã Thăng Trường,20836.0,xã,15.6811,108.462,24803.0,63.79,residential,0.029,15.6808439,108.4619498
Đà Nẵng,xã Trà Đốc,20920.0,xã,15.3532,108.068,10475.0,233.61,unclassified,0.4508,15.3494892,108.0663506
Đà Nẵng,phường Hải Châu,20242.0,phường,16.0762,108.218,131427.0,7.58,residential,0.0338,16.0760758,108.2177219
Đà Nẵng,xã Quế Sơn,20641.0,xã,15.6614,108.189,34122.0,94.1,residential,0.0259,15.66117,108.1890381
Đà Nẵng,xã Thạnh Mỹ,20695.0,xã,15.776,107.77,9072.0,207.28,trunk,1.0305,15.7838343,107.7650193
Đà Nẵng,xã Trà Giáp,20929.0,xã,15.1964,108.258,5939.0,121.55,residential,1.4795,15.2080337,108.264505
Đà Nẵng,xã Tiên Phước,20854.0,xã,15.5043,108.345,28137.0,74.63,residential,0.068,15.5038762,108.3445573
Đà Nẵng,xã Trà Linh,20950.0,xã,15.0158,108.056,7088.0,158.19,unclassified,1.0519,15.0220747,108.0631017
Đà Nẵng,xã Sông Kôn,20476.0,xã,15.9751,107.783,8746.0,212.94,unclassified,0.4987,15.9766854,107.7872036
Đà Nẵng,xã Tây Giang,20455.0,xã,15.8516,107.484,8629.0,400.45,residential,0.5374,15.8564269,107.4843751
Đà Nẵng,xã Tân Hiệp,20434.0,xã,15.608,107.999,,0.0,residential,1.7397,15.6194164,108.0097382
Đà Nẵng,xã Tam Xuân,20971.0,xã,15.5348,108.538,42834.0,66.92,unclassified,0.0296,15.5350501,108.5380916
Đà Nẵng,xã Trà Liên,20908.0,xã,15.3478,108.37,7052.0,178.15,residential,0.6987,15.3535744,108.3725066
Đà Nẵng,xã Trà Leng,20938.0,xã,15.2399,108.009,6586.0,221.15,unclassified,2.0093,15.256271,108.0012757
Đà Nẵng,xã Thăng An,20794.0,xã,15.779,108.395,51988.0,80.98,residential,0.4509,15.7751449,108.3962806
Đà Nẵng,xã Thăng Điền,20848.0,xã,15.6675,108.412,4228.0,61.59,trunk,0.1287,15.6678654,108.4131
Đà Nẵng,xã Thượng Đức,20506.0,xã,15.8463,107.89,2252.0,216.37,residential,1.1093,15.8536455,107.8967768
Đà Nẵng,xã Trà My,20900.0,xã,15.3491,108.235,19956.0,130.6,residential,0.0795,15.3497331,108.2346646
Đà Nẵng,phường Thanh Khê,20209.0,phường,16.0697,108.203,201240.0,7.92,residential,0.0754,16.0702836,108.2026516
Đắk Lắk,phường Buôn Hồ,24305.0,phường,12.8944,108.251,6278.0,66.54,residential,0.0557,12.8942014,108.2505387
Đà Nẵng,xã Hiệp Đức,20779.0,xã,15.587,108.052,35734.0,46.0,residential,0.7035,15.5835476,108.0466855
Đắk Lắk,phường Thành Nhất,24154.0,phường,12.657,107.98,52466.0,32.22,residential,0.0319,12.6569302,107.9797212
Đắk Lắk,xã Buôn Đôn,24235.0,xã,12.9312,107.679,6582.0,1118.35,tertiary,0.6611,12.9350994,107.6835018
Đắk Lắk,xã Xuân Cảnh,22060.0,xã,13.5584,109.223,23972.0,83.81,trunk,1.2307,13.5691892,109.2255553
Đắk Lắk,xã Cư M’gar,24280.0,xã,12.8706,108.069,,114.39,residential,0.2382,12.8717914,108.0672153
Đắk Lắk,xã Tuy An Đông,22120.0,xã,13.3321,109.259,40108.0,46.05,residential,0.132,13.3326814,109.260037
Đà Nẵng,xã Trà Tập,20941.0,xã,15.1313,108.06,8384.0,183.17,unclassified,1.2175,15.1203324,108.0601433
Đà Nẵng,xã Trà Tân,20923.0,xã,15.2636,108.185,29638.0,135.94,residential,2.6129,15.2406434,108.1797941
Đắk Lắk,xã Cư Pơng,24313.0,xã,13.0432,108.152,17687.0,137.81,residential,0.1089,13.0441104,108.151635
Đắk Lắk,xã Xuân Thọ,22075.0,xã,13.4754,109.161,10793.0,192.12,motorway,2.1206,13.4849173,109.1775646
Đắk Lắk,xã Tuy An Nam,22153.0,xã,13.1833,109.231,29805.0,69.99,unclassified,0.3378,13.1816778,109.2335749
Đắk Lắk,xã Xuân Phước,22111.0,xã,13.2968,109.066,16197.0,102.81,residential,0.1029,13.2967498,109.0669253
Đắk Lắk,xã Vân Hòa,22177.0,xã,13.181,109.082,6661.0,151.47,secondary,1.2431,13.1918204,109.0791113
Đắk Lắk,phường Xuân Đài,22076.0,phường,13.3871,109.222,21574.0,13.4,residential,0.0738,13.3870664,109.2226638
Đắk Lắk,xã Vụ Bổn,24529.0,xã,12.6243,108.446,18111.0,109.13,residential,0.0781,12.6246861,108.4454116
Đắk Lắk,phường Buôn Ma Thuột,24133.0,phường,12.7089,108.028,169596.0,71.99,residential,0.0669,12.7092199,108.0274887
Đắk Lắk,phường Bình Kiến,22045.0,phường,13.1366,109.252,44406.0,73.71,residential,0.1874,13.135371,109.2531575
Đắk Lắk,xã Tuy An Tây,22132.0,xã,13.2501,109.152,12913.0,136.2,residential,1.3816,13.2378806,109.1543677
Đắk Lắk,xã Xuân Lộc,22057.0,xã,13.6282,109.185,104304.0,140.5,trunk,0.0532,13.628431,109.1854203
Đắk Lắk,xã Xuân Lãnh,22090.0,xã,13.5003,109.04,15933.0,174.65,unclassified,0.3543,13.497396,109.0413237
Đắk Lắk,xã Tuy An Bắc,22114.0,xã,13.3173,109.197,26174.0,52.32,residential,0.2378,13.3162414,109.1951376
Đắk Lắk,xã Đắk Liêng,24595.0,xã,12.3907,108.091,22881.0,135.55,residential,0.4675,12.394877,108.09154
Đắk Lắk,xã Yang Mao,24484.0,xã,12.4056,108.589,1697.0,562.38,residential,1.9856,12.4225473,108.5832748
Đắk Lắk,xã Cư M’ta,24436.0,xã,12.7193,108.878,,279.42,residential,1.8764,12.7153774,108.8615567
Đắk Lắk,xã Đắk Phơi,24598.0,xã,12.3118,108.202,14726.0,266.83,residential,1.9791,12.32854,108.2081384
Đắk Lắk,xã Cuôr Đăng,24301.0,xã,12.7776,108.168,28804.0,102.84,tertiary,0.3728,12.7772733,108.1646577
Đắk Lắk,phường Ea Kao,24169.0,phường,12.6109,108.048,5707.0,60.7,residential,0.4397,12.6146754,108.0468008
Đắk Lắk,phường Đông Hòa,22258.0,phường,12.9607,109.316,132056.0,21.89,tertiary,0.9524,12.9664993,109.3223238
Đắk Lắk,xã Ea Bung,24229.0,xã,13.1158,107.696,9677.0,390.08,trunk,1.5838,13.104861,107.6868385
Đắk Lắk,xã Ea Hiao,24187.0,xã,13.2482,108.326,30796.0,361.69,residential,0.0456,13.2478337,108.3258136
Đắk Lắk,xã Dur Kmăl,24568.0,xã,12.4739,108.12,12594.0,114.49,unclassified,0.055,12.474212,108.1196147
Đắk Lắk,xã Dliê Ya,24346.0,xã,13.0879,108.348,46569.0,179.73,secondary,0.1417,13.0868144,108.3473289
Đắk Lắk,xã Ea Drông,24328.0,xã,12.8663,108.321,23951.0,111.13,tertiary,1.2279,12.8599085,108.3119707
Đắk Lắk,xã Cư Yang,24406.0,xã,12.648,108.628,16682.0,149.43,residential,0.1775,12.6495875,108.6278075
Đắk Lắk,xã Cư Prao,24415.0,xã,12.8359,108.635,13765.0,204.89,residential,1.1733,12.8448164,108.6406767
Đắk Lắk,xã Ea Drăng,24181.0,xã,13.2192,108.222,54475.0,171.34,residential,0.1665,13.2193523,108.2205074
Đắk Lắk,xã Ea H’Leo,24184.0,xã,13.3407,108.095,,338.32,secondary,4.144,13.3769088,108.0859047
Đắk Lắk,xã Đồng Xuân,22081.0,xã,13.391,109.094,26907.0,206.26,primary,1.1486,13.3945795,109.1037087
Đắk Lắk,xã Dray Bhăng,24561.0,xã,12.5491,108.173,39801.0,101.37,residential,0.0465,12.5486872,108.172929
Đắk Lắk,xã Đức Bình,22222.0,xã,12.9866,108.981,15896.0,160.36,trunk,0.5347,12.9821101,108.9827457
Đắk Lắk,xã Ea Ning,24540.0,xã,12.6041,108.235,34175.0,86.21,residential,0.1984,12.6023244,108.235205
Đắk Lắk,xã Ea Phê,24502.0,xã,12.726,108.364,48605.0,84.66,residential,0.0086,12.7260673,108.3639613
Đắk Lắk,xã Ea Na,24559.0,xã,12.5378,108.005,42164.0,134.18,residential,0.0267,12.5379304,108.0047974
Đắk Lắk,xã Ea Rốk,24217.0,xã,13.2669,107.887,28785.0,544.6,unclassified,0.8347,13.2719088,107.8813916
Đắk Lắk,xã Ea Păl,24400.0,xã,12.7367,108.606,15049.0,102.52,residential,0.0264,12.7365232,108.6061594
Đắk Lắk,xã Ea Kar,24373.0,xã,12.7996,108.468,87972.0,198.67,residential,0.0819,12.799345,108.4673081
Đắk Lắk,xã Ea Kiết,24265.0,xã,12.9926,108.035,20177.0,201.83,residential,0.8027,12.993325,108.0421954
Đắk Lắk,xã Ea Khăl,24208.0,xã,13.135,108.127,29956.0,247.05,residential,0.6187,13.1387046,108.1311643
Đắk Lắk,xã Ea Kly,24496.0,xã,12.7626,108.401,40161.0,107.63,unclassified,0.3838,12.7593159,108.4020808
Đắk Lắk,xã Ea Ô,24403.0,xã,12.6536,108.528,23852.0,137.73,residential,0.0416,12.6539703,108.5280581
Đắk Lắk,xã Ea Riêng,24433.0,xã,12.7989,108.839,15719.0,167.56,unclassified,1.7006,12.7948213,108.8537678
Đắk Lắk,xã Ea Tul,24277.0,xã,12.9099,108.148,34876.0,159.51,residential,0.0479,12.9097503,108.1475955
Đắk Lắk,xã Ea Wy,24193.0,xã,13.213,108.061,28567.0,213.94,residential,0.0401,13.2126913,108.0608126
Đắk Lắk,xã Hòa Sơn,24472.0,xã,12.4897,108.268,25392.0,108.55,secondary,0.0484,12.4892644,108.2679905
Đắk Lắk,xã Ea Knuếc,24505.0,xã,12.6954,108.21,43748.0,122.39,residential,0.1062,12.6952458,108.2109439
Đắk Lắk,xã Ea M’Droh,24286.0,xã,12.8669,107.972,,135.51,residential,0.2085,12.8660388,107.9736698
Đắk Lắk,xã Ea Ktur,24544.0,xã,12.6152,108.133,54269.0,100.72,residential,0.1129,12.6161786,108.1327241
Đắk Lắk,xã Ea Knốp,24376.0,xã,12.9208,108.573,37016.0,448.65,trunk,0.2297,12.9192786,108.5715968
Đắk Lắk,xã Ea Wer,24241.0,xã,12.8306,107.884,29708.0,184.61,unclassified,0.2126,12.8295438,107.8855973
Đắk Lắk,xã Krông Búk,24310.0,xã,13.0549,108.24,30822.0,134.83,residential,0.0529,13.0546318,108.239606
Đắk Lắk,xã Phú Hòa 2,22303.0,xã,13.097,109.193,38691.0,95.78,tertiary,0.1275,13.0959934,109.1935531
Đắk Lắk,xã Ia Rvê,24221.0,xã,13.2245,107.65,6847.0,217.83,tertiary,0.079,13.2243889,107.6507032
Đắk Lắk,xã Ia Lốp,24214.0,xã,13.3153,107.732,6502.0,194.09,residential,0.3329,13.315953,107.7349269
Đắk Lắk,xã Krông Bông,24448.0,xã,12.4816,108.381,23168.0,166.03,residential,3.5002,12.5076119,108.3631754
Đắk Lắk,xã Krông Á,24444.0,xã,12.5446,108.769,129.0,291.6,unclassified,0.9772,12.5525172,108.7728497
Đắk Lắk,xã Ô Loan,22147.0,xã,13.2533,109.253,40278.0,103.48,trunk,0.0041,13.2532643,109.253009
Đắk Lắk,xã M’Drắk,24412.0,xã,12.7953,108.721,,151.69,unclassified,0.0343,12.7953968,108.7212932
Đắk Lắk,xã Krông Nô,24604.0,xã,12.2284,108.257,22636.0,159.82,unclassified,2.8344,12.2102594,108.2749716
Đắk Lắk,xã Ea Trang,24445.0,xã,12.613,108.843,6585.0,207.4,trunk,1.08,12.6058308,108.8364217
Đắk Lắk,xã Ea Súp,24211.0,xã,13.0356,107.877,30762.0,418.72,tertiary,0.0174,13.0357569,107.8770069
Đắk Lắk,phường Hòa Hiệp,22261.0,phường,12.9917,109.372,53597.0,40.81,residential,0.0586,12.9917523,109.3725257
Đắk Lắk,xã Krông Ana,24538.0,xã,12.4486,108.013,48491.0,107.23,unclassified,0.3908,12.4500916,108.0098104
Đắk Lắk,xã Krông Năng,24343.0,xã,12.9719,108.337,43678.0,98.34,residential,0.5928,12.9721435,108.3423346
Đắk Lắk,xã Nam Ka,24607.0,xã,12.3332,108.015,6424.0,172.86,residential,2.6192,12.3257623,107.9926068
Đắk Lắk,xã Hòa Thịnh,22276.0,xã,12.8896,109.257,30602.0,159.23,tertiary,2.7423,12.902639,109.2360161
Đắk Lắk,xã Hòa Xuân,22291.0,xã,12.904,109.387,22962.0,129.33,trunk,0.5335,12.901022,109.3832273
Đắk Lắk,xã Tân Tiến,24526.0,xã,12.6233,108.37,33994.0,207.2,residential,0.2156,12.6226978,108.3681536
Đắk Lắk,xã Liên Sơn Lắk,24580.0,xã,12.3814,108.328,26772.0,398.82,unclassified,10.544,12.4014026,108.2351388
Đắk Lắk,xã Hòa Mỹ,22285.0,xã,12.8858,109.158,2653.0,190.14,residential,4.8213,12.928446,109.1497573
Đắk Lắk,xã Phú Mỡ,22096.0,xã,13.4487,108.878,9007.0,547.2,unclassified,1.0961,13.4584385,108.8796344
Đắk Lắk,phường Cư Bao,24340.0,phường,12.8055,108.252,36911.0,104.94,unclassified,0.535,12.8101521,108.2507399
Đắk Lắk,xã Phú Xuân,24364.0,xã,12.9064,108.427,34836.0,140.74,residential,0.0543,12.9059212,108.4269006
Đắk Lắk,xã Pơng Drang,24316.0,xã,12.9679,108.236,30208.0,85.03,residential,0.2088,12.9688402,108.2376292
Đắk Lắk,xã Quảng Phú,24259.0,xã,12.7911,108.071,17573.0,263.58,residential,0.0336,12.7914001,108.0709594
Đắk Lắk,xã Tây Sơn,22171.0,xã,13.2615,108.925,11052.0,334.62,secondary,0.2568,13.2635901,108.9240079
Đắk Lắk,phường Tân Lập,24121.0,phường,12.6647,108.097,73316.0,46.7,residential,0.0093,12.6646823,108.0969178
Đắk Lắk,xã Ea Ly,22237.0,xã,12.9885,108.745,12104.0,140.35,unclassified,0.7597,12.9821249,108.7425103
Đắk Lắk,phường Tân An,24163.0,phường,12.7203,108.11,85997.0,8.06,residential,0.0672,12.7198884,108.1095565
Đắk Lắk,xã Suối Trai,22192.0,xã,13.0968,108.853,11387.0,186.95,trunk,2.528,13.1042475,108.8745227
Đắk Lắk,xã Sông Hinh,22207.0,xã,12.8622,108.957,23841.0,460.13,residential,2.617,12.8530173,108.9352852
Đắk Lắk,xã Sơn Hòa,22165.0,xã,13.106,108.991,,268.09,tertiary,0.0218,13.1061937,108.9909703
Đắk Lắk,xã Hòa Phú,24175.0,xã,12.6162,107.958,48822.0,109.07,residential,0.2047,12.6159056,107.9561797
Đắk Lắk,phường Sông Cầu,22051.0,phường,13.4394,109.298,38891.0,90.49,unclassified,0.8442,13.4400836,109.2904256
Gia Lai,xã Ia Chia,23788.0,xã,13.8857,107.585,9065.0,172.86,unclassified,2.7655,13.9028742,107.5669509
Gia Lai,xã Ia Dơk,23869.0,xã,13.8513,107.677,17829.0,100.53,residential,0.6431,13.8557882,107.6806638
Đắk Lắk,xã Tam Giang,24352.0,xã,13.044,108.438,23277.0,205.2,unclassified,0.5478,13.0393203,108.4395674
Đắk Lắk,xã Sơn Thành,22250.0,xã,12.9447,109.083,27838.0,218.11,tertiary,1.4942,12.9458008,109.0964162
Đắk Lắk,xã Ea Nuôl,24250.0,xã,12.7205,107.927,43706.0,111.74,unclassified,0.18,12.7218926,107.9278314
Gia Lai,xã Al Bá,23954.0,xã,13.7113,108.148,,109.18,residential,1.0348,13.7139437,108.1390606
Đắk Lắk,xã Dang Kang,24454.0,xã,12.5746,108.319,21301.0,105.91,secondary,0.9257,12.5809681,108.3243853
Đắk Lắk,xã Ea Bá,22225.0,xã,12.9721,108.816,8316.0,131.79,tertiary,0.3666,12.9734159,108.8190297
Đắk Lắk,phường Phú Yên,22240.0,phường,13.044,109.315,61799.0,44.04,primary,0.0786,13.0434014,109.3153789
Đắk Lắk,xã Tây Hòa,22255.0,xã,13.0019,109.244,4972.0,55.14,residential,0.0434,13.0019281,109.2443897
Đắk Lắk,phường Tuy Hòa,22015.0,phường,13.0799,109.289,126118.0,33.77,primary,0.0852,13.0791773,109.2887411
Gia Lai,xã Vân Canh,21994.0,xã,13.588,108.982,1385.0,208.75,tertiary,0.9715,13.5913119,108.9738983
Đắk Lắk,xã Krông Pắc,24490.0,xã,12.7028,108.301,68682.0,112.52,unclassified,0.056,12.7025706,108.3005502
Đắk Lắk,xã Phú Hòa 1,22319.0,xã,13.0296,109.176,54212.0,142.54,unclassified,0.3802,13.0314405,109.1788888
Đắk Lắk,xã Cư Pui,24478.0,xã,12.5467,108.498,27561.0,314.08,residential,0.2166,12.5482329,108.4992077
Gia Lai,xã Vĩnh Quang,21805.0,xã,14.0843,108.742,9074.0,89.35,residential,0.3083,14.0869332,108.7428846
Gia Lai,phường An Bình,23614.0,phường,13.969,108.61,5015.0,18.39,residential,0.171,13.969229,108.6084768
Gia Lai,xã Vĩnh Sơn,21787.0,xã,14.3348,108.711,6029.0,328.89,secondary,0.1466,14.3350558,108.7122954
Gia Lai,xã An Hòa,21628.0,xã,14.5274,108.855,19033.0,77.9,tertiary,0.5213,14.5229068,108.8563677
Gia Lai,xã Uar,24109.0,xã,13.2257,108.542,22215.0,412.31,residential,3.1601,13.2116611,108.5667675
Gia Lai,xã Vạn Đức,21703.0,xã,14.4006,108.915,21617.0,111.88,unclassified,0.1007,14.400166,108.914203
Gia Lai,xã Vĩnh Thạnh,21786.0,xã,14.1791,108.727,30522.0,65.9,tertiary,0.4296,14.1777341,108.7233788
Gia Lai,xã Ân Hảo,21697.0,xã,14.476,108.932,2239.0,95.46,residential,0.7226,14.4763746,108.9255005
Gia Lai,xã Ya Hội,24007.0,xã,13.8942,108.698,8753.0,215.75,residential,0.0671,13.8939473,108.6974511
Gia Lai,xã Vĩnh Thịnh,21796.0,xã,14.1413,108.815,10839.0,133.91,residential,1.7793,14.1379178,108.7993307
Gia Lai,phường An Nhơn Nam,21943.0,phường,13.851,109.081,31651.0,60.05,motorway,0.0901,13.8516721,109.0805448
Gia Lai,xã Ia Ko,23977.0,xã,13.5847,108.004,24935.0,210.72,residential,0.0515,13.5849192,108.0044085
Gia Lai,xã Xuân An,21892.0,xã,13.985,109.132,30502.0,67.61,unclassified,0.1081,13.9840331,109.1321178
Gia Lai,xã An Toàn,21622.0,xã,14.4934,108.71,179.0,295.34,unclassified,3.723,14.5265872,108.7051463
Gia Lai,phường An Phú,23602.0,phường,13.9746,108.065,16293.0,16.85,residential,0.2279,13.9731391,108.0664426
Gia Lai,xã An Nhơn Tây,21940.0,xã,13.8115,109.014,40896.0,77.7,unclassified,0.0758,13.8109504,109.014405
Gia Lai,phường Bình Định,21907.0,phường,13.8932,109.058,42768.0,25.16,secondary,0.0361,13.8931439,109.0576798
Gia Lai,xã An Lão,21609.0,xã,14.6304,108.914,10703.0,103.87,tertiary,0.0283,14.630274,108.9142215
Gia Lai,xã An Lương,21769.0,xã,14.1804,109.168,37958.0,66.57,residential,0.2539,14.1804084,109.170287
Gia Lai,xã Ya Ma,23833.0,xã,13.8177,108.582,883.0,176.88,tertiary,0.3689,13.814383,108.5822113
Gia Lai,phường An Nhơn Đông,21934.0,phường,13.9106,109.112,26443.0,17.21,residential,0.1783,13.9090014,109.111847
Gia Lai,phường An Nhơn,21910.0,phường,13.9174,109.063,114498.0,3.23,residential,0.0646,13.916883,109.0627331
Gia Lai,xã Ia Dom,23872.0,xã,13.8078,107.535,9157.0,145.43,trunk,1.745,13.8037188,107.5198184
Gia Lai,xã Bình Khê,21820.0,xã,13.9733,108.807,2168.0,151.83,trunk,0.0911,13.9738791,108.8075817
Gia Lai,xã Bình Dương,21733.0,xã,14.2693,109.101,27314.0,65.81,unclassified,0.1221,14.2691605,109.0999085
Gia Lai,phường An Nhơn Bắc,21925.0,phường,13.9326,109.153,38484.0,31.95,residential,0.0411,13.9326276,109.1533689
Gia Lai,phường Bồng Sơn,21640.0,phường,14.4036,109.029,41435.0,81.11,residential,0.9989,14.3999666,109.0207672
Gia Lai,xã An Vinh,21616.0,xã,14.6136,108.814,6522.0,196.19,residential,3.048,14.6074375,108.7872407
Gia Lai,xã Ân Tường,21715.0,xã,14.3551,108.869,18582.0,227.45,unclassified,0.1759,14.3549189,108.8705742
Gia Lai,xã Bàu Cạn,23896.0,xã,13.8341,107.888,22266.0,114.25,unclassified,0.5515,13.83416,107.8929681
Gia Lai,xã Chư Prông,23887.0,xã,13.7786,107.94,33892.0,124.77,residential,0.7684,13.7852315,107.9419868
Gia Lai,xã Biển Hồ,23590.0,xã,14.0839,108.037,40983.0,170.44,residential,0.0932,14.0844939,108.0375933
Gia Lai,xã Chư Pưh,23942.0,xã,13.518,108.138,33374.0,184.44,unclassified,2.4222,13.5028651,108.1222802
Gia Lai,phường Ayun Pa,24044.0,phường,13.4094,108.435,2682.0,17.61,residential,0.0056,13.4094482,108.4350143
Gia Lai,xã Bình An,21829.0,xã,13.9535,108.902,59475.0,73.43,unclassified,0.1736,13.9524873,108.9008081
Gia Lai,xã Chư Sê,23941.0,xã,13.7038,108.071,68975.0,124.93,primary,0.029,13.7035392,108.0709877
Gia Lai,xã Ayun,23798.0,xã,14.1434,108.313,12692.0,202.24,residential,1.022,14.1396887,108.3045744
Gia Lai,xã Cát Tiến,21880.0,xã,14.0649,109.187,33523.0,103.36,unclassified,0.64,14.0704919,109.1855957
Gia Lai,xã Chư Păh,23722.0,xã,14.1359,107.962,19446.0,103.58,residential,0.0703,14.1358022,107.9613747
Gia Lai,xã Bờ Ngoong,23947.0,xã,13.81,108.086,31436.0,172.11,residential,0.2066,13.8092871,108.0877189
Gia Lai,xã Bình Phú,21835.0,xã,13.8632,108.843,51081.0,47.3,residential,0.6621,13.8682209,108.8462196
Gia Lai,xã Chư A Thai,24049.0,xã,13.5684,108.279,21654.0,133.92,unclassified,0.3907,13.5666789,108.2759301
Gia Lai,xã Chơ Long,23851.0,xã,13.7554,108.421,7739.0,195.07,residential,1.265,13.7477615,108.4294581
Gia Lai,xã Chư Krey,23830.0,xã,13.8857,108.441,9468.0,195.59,unclassified,0.9058,13.883394,108.433172
Gia Lai,xã Canh Liên,21997.0,xã,13.6903,108.898,2357.0,331.67,tertiary,0.1158,13.689376,108.8984845
Gia Lai,xã Canh Vinh,22006.0,xã,13.683,109.043,16832.0,258.72,unclassified,0.3207,13.6844658,109.0405105
Gia Lai,phường Hội Phú,23586.0,phường,13.9341,108.02,46358.0,34.86,residential,0.1547,13.9345241,108.0213279
Gia Lai,xã Đăk Song,23842.0,xã,13.6702,108.769,4764.0,327.49,unclassified,1.1198,13.6699168,108.7790842
Gia Lai,phường Diên Hồng,23563.0,phường,13.9513,107.975,75633.0,1.86,tertiary,0.0979,13.9521215,107.9746781
Gia Lai,xã Đak Pơ,23995.0,xã,13.9687,108.508,1858.0,223.33,residential,0.129,13.9692439,108.5069726
Gia Lai,phường Hoài Nhơn Bắc,21655.0,phường,14.6198,109.008,44581.0,89.45,residential,0.0434,14.6194369,109.0078543
Gia Lai,xã Đề Gi,21859.0,xã,14.0999,109.138,4555.0,94.97,residential,0.6716,14.1059431,109.1376941
Gia Lai,xã Đak Rong,23644.0,xã,14.4375,108.408,,517.94,unclassified,1.0855,14.4283546,108.4045377
Gia Lai,xã Hòa Hội,21871.0,xã,14.0463,109.019,36174.0,136.27,residential,0.1798,14.0467552,109.0174453
Gia Lai,phường Hoài Nhơn Nam,21673.0,phường,14.4646,109.018,32707.0,37.67,unclassified,0.0112,14.4644997,109.0180084
Gia Lai,phường Hoài Nhơn Tây,21661.0,phường,14.5372,108.984,25572.0,78.15,residential,1.1626,14.5425648,108.9929956
Gia Lai,phường Hoài Nhơn,21664.0,phường,14.5092,109.049,43167.0,40.32,residential,0.0359,14.5091289,109.0493155
Gia Lai,xã Đức Cơ,23857.0,xã,13.7536,107.717,23575.0,124.66,residential,0.401,13.752808,107.7205248
Gia Lai,xã Gào,23611.0,xã,13.9048,107.904,15957.0,182.47,residential,1.9575,13.888974,107.8962189
Gia Lai,xã Hra,23799.0,xã,14.0986,108.424,14355.0,230.89,trunk,7.3913,14.0325763,108.415346
Gia Lai,xã Ia Grai,23764.0,xã,14.0105,107.792,24625.0,239.84,unclassified,3.2249,14.0213693,107.8189437
Gia Lai,xã Ia Dreh,24100.0,xã,13.0844,108.638,16643.0,379.69,unclassified,1.172,13.0929695,108.6318312
Gia Lai,xã Hội Sơn,21868.0,xã,14.1231,108.943,14314.0,182.34,unclassified,0.0135,14.1232192,108.9429751
Gia Lai,xã Ia O,23782.0,xã,13.9504,107.543,11301.0,137.39,trunk,0.1639,13.9515892,107.5438759
Gia Lai,xã Ia Hrú,23971.0,xã,13.5956,108.179,,242.33,unclassified,0.2574,13.5933577,108.1795916
Gia Lai,xã Ia Púch,23917.0,xã,13.6198,107.692,4185.0,267.3,unclassified,0.5339,13.623734,107.6892332
Gia Lai,xã Ia Pnôn,23881.0,xã,13.7101,107.633,5922.0,114.01,unclassified,0.5351,13.7071293,107.6367963
Gia Lai,xã Ia Phí,23749.0,xã,14.1122,107.841,23325.0,212.03,residential,0.4143,14.114024,107.8377441
Gia Lai,xã Ia Pia,23926.0,xã,13.6004,107.898,20326.0,238.59,residential,0.0403,13.6000461,107.8979201
Gia Lai,xã Ia Khươl,23728.0,xã,14.2945,108.158,17151.0,351.97,unclassified,1.2067,14.3009287,108.149233
Gia Lai,xã Ia Hrung,23767.0,xã,14.0207,107.919,37219.0,169.15,trunk,0.0502,14.0206308,107.9194468
Gia Lai,xã Ia Nan,23884.0,xã,13.7232,107.58,8663.0,90.31,residential,0.6636,13.7243582,107.5858649
Gia Lai,xã Ia Mơ,23938.0,xã,13.4616,107.71,338.0,435.6,secondary,0.4011,13.463501,107.7069274
Gia Lai,xã Ia Ly,23734.0,xã,14.1852,107.778,13847.0,210.56,residential,0.1257,14.1863264,107.7778852
Gia Lai,xã Ia Krái,23776.0,xã,14.0051,107.685,28889.0,307.83,residential,2.9202,13.9850039,107.668021
Gia Lai,xã Ia Lâu,23935.0,xã,13.4617,107.87,23105.0,215.02,residential,0.2315,13.4609675,107.8680477
Gia Lai,xã Ia Hiao,24061.0,xã,13.44,108.35,21352.0,108.38,unclassified,0.7676,13.4469094,108.350286
Gia Lai,xã Ia Le,23986.0,xã,13.4527,108.074,24289.0,316.88,unclassified,0.026,13.452922,108.0740735
